항목,단위,성별,연령대,백분위,값,근거
신장,cm,여,55~59세,30,155.5,통계연보 평균(50대)+표준편차 5.4 가정 정규분포 추정
신장,cm,여,55~59세,31,155.6,통계연보 평균(50대)+표준편차 5.4 가정 정규분포 추정
신장,cm,여,55~59세,32,155.8,통계연보 평균(50대)+표준편차 5.4 가정 정규분포 추정
신장,cm,여,55~59세,33,155.9,통계연보 평균(50대)+표준편차 5.4 가정 정규분포 추정
신장,cm,여,55~59세,34,156.1,통계연보 평균(50대)+표준편차 5.4 가정 정규분포 추정
신장,cm,여,55~59세,35,156.2,통계연보 평균(50대)+표준편차 5.4 가정 정규분포 추정
신장,cm,여,55~59세,36,156.4,통계연보 평균(50대)+표준편차 5.4 가정 정규분포 추정
신장,cm,여,55~59세,37,156.5,통계연보 평균(50대)+표준편차 5.4 가정 정규분포 추정
신장,cm,여,55~59세,38,156.7,통계연보 평균(50대)+표준편차 5.4 가정 정규분포 추정
신장,cm,여,55~59세,39,156.8,통계연보 평균(50대)+표준편차 5.4 가정 정규분포 추정
신장,cm,여,55~59세,40,156.9,통계연보 평균(50대)+표준편차 5.4 가정 정규분포 추정
신장,cm,여,55~59세,41,157.1,통계연보 평균(50대)+표준편차 5.4 가정 정규분포 추정
신장,cm,여,55~59세,42,157.2,통계연보 평균(50대)+표준편차 5.4 가정 정규분포 추정
신장,cm,여,55~59세,43,157.3,통계연보 평균(50대)+표준편차 5.4 가정 정규분포 추정
신장,cm,여,55~59세,44,157.5,통계연보 평균(50대)+표준편차 5.4 가정 정규분포 추정
신장,cm,여,55~59세,45,157.6,통계연보 평균(50대)+표준편차 5.4 가정 정규분포 추정
신장,cm,여,55~59세,46,157.8,통계연보 평균(50대)+표준편차 5.4 가정 정규분포 추정
신장,cm,여,55~59세,47,157.9,통계연보 평균(50대)+표준편차 5.4 가정 정규분포 추정
신장,cm,여,55~59세,48,158,통계연보 평균(50대)+표준편차 5.4 가정 정규분포 추정
신장,cm,여,55~59세,49,158.2,통계연보 평균(50대)+표준편차 5.4 가정 정규분포 추정
신장,cm,여,55~59세,50,158.3,통계연보 평균(50대)+표준편차 5.4 가정 정규분포 추정
신장,cm,여,55~59세,51,158.4,통계연보 평균(50대)+표준편차 5.4 가정 정규분포 추정
신장,cm,여,55~59세,52,158.6,통계연보 평균(50대)+표준편차 5.4 가정 정규분포 추정
신장,cm,여,55~59세,53,158.7,통계연보 평균(50대)+표준편차 5.4 가정 정규분포 추정
신장,cm,여,55~59세,54,158.8,통계연보 평균(50대)+표준편차 5.4 가정 정규분포 추정
신장,cm,여,55~59세,55,159,통계연보 평균(50대)+표준편차 5.4 가정 정규분포 추정
신장,cm,여,55~59세,56,159.1,통계연보 평균(50대)+표준편차 5.4 가정 정규분포 추정
신장,cm,여,55~59세,57,159.3,통계연보 평균(50대)+표준편차 5.4 가정 정규분포 추정
신장,cm,여,55~59세,58,159.4,통계연보 평균(50대)+표준편차 5.4 가정 정규분포 추정
신장,cm,여,55~59세,59,159.5,통계연보 평균(50대)+표준편차 5.4 가정 정규분포 추정
신장,cm,여,55~59세,60,159.7,통계연보 평균(50대)+표준편차 5.4 가정 정규분포 추정
신장,cm,여,55~59세,61,159.8,통계연보 평균(50대)+표준편차 5.4 가정 정규분포 추정
신장,cm,여,55~59세,62,159.9,통계연보 평균(50대)+표준편차 5.4 가정 정규분포 추정
신장,cm,여,55~59세,63,160.1,통계연보 평균(50대)+표준편차 5.4 가정 정규분포 추정
신장,cm,여,55~59세,64,160.2,통계연보 평균(50대)+표준편차 5.4 가정 정규분포 추정
신장,cm,여,55~59세,65,160.4,통계연보 평균(50대)+표준편차 5.4 가정 정규분포 추정
신장,cm,여,55~59세,66,160.5,통계연보 평균(50대)+표준편차 5.4 가정 정규분포 추정
신장,cm,여,55~59세,67,160.7,통계연보 평균(50대)+표준편차 5.4 가정 정규분포 추정
신장,cm,여,55~59세,68,160.8,통계연보 평균(50대)+표준편차 5.4 가정 정규분포 추정
신장,cm,여,55~59세,69,161,통계연보 평균(50대)+표준편차 5.4 가정 정규분포 추정
신장,cm,여,55~59세,70,161.1,통계연보 평균(50대)+표준편차 5.4 가정 정규분포 추정
신장,cm,여,55~59세,71,161.3,통계연보 평균(50대)+표준편차 5.4 가정 정규분포 추정
신장,cm,여,55~59세,72,161.4,통계연보 평균(50대)+표준편차 5.4 가정 정규분포 추정
신장,cm,여,55~59세,73,161.6,통계연보 평균(50대)+표준편차 5.4 가정 정규분포 추정
신장,cm,여,55~59세,74,161.8,통계연보 평균(50대)+표준편차 5.4 가정 정규분포 추정
신장,cm,여,55~59세,75,161.9,통계연보 평균(50대)+표준편차 5.4 가정 정규분포 추정
신장,cm,여,55~59세,76,162.1,통계연보 평균(50대)+표준편차 5.4 가정 정규분포 추정
신장,cm,여,55~59세,77,162.3,통계연보 평균(50대)+표준편차 5.4 가정 정규분포 추정
신장,cm,여,55~59세,78,162.5,통계연보 평균(50대)+표준편차 5.4 가정 정규분포 추정
신장,cm,여,55~59세,79,162.7,통계연보 평균(50대)+표준편차 5.4 가정 정규분포 추정
신장,cm,여,55~59세,80,162.8,통계연보 평균(50대)+표준편차 5.4 가정 정규분포 추정
신장,cm,여,55~59세,81,163,통계연보 평균(50대)+표준편차 5.4 가정 정규분포 추정
신장,cm,여,55~59세,82,163.2,통계연보 평균(50대)+표준편차 5.4 가정 정규분포 추정
신장,cm,여,55~59세,83,163.5,통계연보 평균(50대)+표준편차 5.4 가정 정규분포 추정
신장,cm,여,55~59세,84,163.7,통계연보 평균(50대)+표준편차 5.4 가정 정규분포 추정
신장,cm,여,55~59세,85,163.9,통계연보 평균(50대)+표준편차 5.4 가정 정규분포 추정
신장,cm,여,55~59세,86,164.1,통계연보 평균(50대)+표준편차 5.4 가정 정규분포 추정
신장,cm,여,55~59세,87,164.4,통계연보 평균(50대)+표준편차 5.4 가정 정규분포 추정
신장,cm,여,55~59세,88,164.6,통계연보 평균(50대)+표준편차 5.4 가정 정규분포 추정
신장,cm,여,55~59세,89,164.9,통계연보 평균(50대)+표준편차 5.4 가정 정규분포 추정
신장,cm,여,55~59세,90,165.2,통계연보 평균(50대)+표준편차 5.4 가정 정규분포 추정
신장,cm,여,55~59세,91,165.5,통계연보 평균(50대)+표준편차 5.4 가정 정규분포 추정
신장,cm,여,55~59세,92,165.9,통계연보 평균(50대)+표준편차 5.4 가정 정규분포 추정
신장,cm,여,55~59세,93,166.3,통계연보 평균(50대)+표준편차 5.4 가정 정규분포 추정
신장,cm,여,55~59세,94,166.7,통계연보 평균(50대)+표준편차 5.4 가정 정규분포 추정
신장,cm,여,55~59세,95,167.2,통계연보 평균(50대)+표준편차 5.4 가정 정규분포 추정
신장,cm,여,55~59세,96,167.8,통계연보 평균(50대)+표준편차 5.4 가정 정규분포 추정
신장,cm,여,55~59세,97,168.5,통계연보 평균(50대)+표준편차 5.4 가정 정규분포 추정
신장,cm,여,55~59세,98,169.4,통계연보 평균(50대)+표준편차 5.4 가정 정규분포 추정
신장,cm,여,55~59세,99,170.9,통계연보 평균(50대)+표준편차 5.4 가정 정규분포 추정
신장,cm,여,55~59세,100,172.2,통계연보 평균(50대)+표준편차 5.4 가정 정규분포 추정
신장,cm,여,60~64세,1,143,통계연보 평균(60대)+표준편차 5.4 가정 정규분포 추정
신장,cm,여,60~64세,2,144.5,통계연보 평균(60대)+표준편차 5.4 가정 정규분포 추정
신장,cm,여,60~64세,3,145.4,통계연보 평균(60대)+표준편차 5.4 가정 정규분포 추정
신장,cm,여,60~64세,4,146.1,통계연보 평균(60대)+표준편차 5.4 가정 정규분포 추정
신장,cm,여,60~64세,5,146.7,통계연보 평균(60대)+표준편차 5.4 가정 정규분포 추정
신장,cm,여,60~64세,6,147.2,통계연보 평균(60대)+표준편차 5.4 가정 정규분포 추정
신장,cm,여,60~64세,7,147.6,통계연보 평균(60대)+표준편차 5.4 가정 정규분포 추정
신장,cm,여,60~64세,8,148,통계연보 평균(60대)+표준편차 5.4 가정 정규분포 추정
신장,cm,여,60~64세,9,148.4,통계연보 평균(60대)+표준편차 5.4 가정 정규분포 추정
신장,cm,여,60~64세,10,148.7,통계연보 평균(60대)+표준편차 5.4 가정 정규분포 추정
신장,cm,여,60~64세,11,149,통계연보 평균(60대)+표준편차 5.4 가정 정규분포 추정
신장,cm,여,60~64세,12,149.3,통계연보 평균(60대)+표준편차 5.4 가정 정규분포 추정
신장,cm,여,60~64세,13,149.5,통계연보 평균(60대)+표준편차 5.4 가정 정규분포 추정
신장,cm,여,60~64세,14,149.8,통계연보 평균(60대)+표준편차 5.4 가정 정규분포 추정
신장,cm,여,60~64세,15,150,통계연보 평균(60대)+표준편차 5.4 가정 정규분포 추정
신장,cm,여,60~64세,16,150.2,통계연보 평균(60대)+표준편차 5.4 가정 정규분포 추정
신장,cm,여,60~64세,17,150.4,통계연보 평균(60대)+표준편차 5.4 가정 정규분포 추정
신장,cm,여,60~64세,18,150.7,통계연보 평균(60대)+표준편차 5.4 가정 정규분포 추정
신장,cm,여,60~64세,19,150.9,통계연보 평균(60대)+표준편차 5.4 가정 정규분포 추정
신장,cm,여,60~64세,20,151.1,통계연보 평균(60대)+표준편차 5.4 가정 정규분포 추정
신장,cm,여,60~64세,21,151.2,통계연보 평균(60대)+표준편차 5.4 가정 정규분포 추정
신장,cm,여,60~64세,22,151.4,통계연보 평균(60대)+표준편차 5.4 가정 정규분포 추정
신장,cm,여,60~64세,23,151.6,통계연보 평균(60대)+표준편차 5.4 가정 정규분포 추정
신장,cm,여,60~64세,24,151.8,통계연보 평균(60대)+표준편차 5.4 가정 정규분포 추정
신장,cm,여,60~64세,25,152,통계연보 평균(60대)+표준편차 5.4 가정 정규분포 추정
신장,cm,여,60~64세,26,152.1,통계연보 평균(60대)+표준편차 5.4 가정 정규분포 추정
신장,cm,여,60~64세,27,152.3,통계연보 평균(60대)+표준편차 5.4 가정 정규분포 추정
신장,cm,여,60~64세,28,152.5,통계연보 평균(60대)+표준편차 5.4 가정 정규분포 추정
신장,cm,여,60~64세,29,152.6,통계연보 평균(60대)+표준편차 5.4 가정 정규분포 추정
신장,cm,여,60~64세,30,152.8,통계연보 평균(60대)+표준편차 5.4 가정 정규분포 추정
신장,cm,여,60~64세,31,152.9,통계연보 평균(60대)+표준편차 5.4 가정 정규분포 추정
신장,cm,여,60~64세,32,153.1,통계연보 평균(60대)+표준편차 5.4 가정 정규분포 추정
신장,cm,여,60~64세,33,153.2,통계연보 평균(60대)+표준편차 5.4 가정 정규분포 추정
신장,cm,여,60~64세,34,153.4,통계연보 평균(60대)+표준편차 5.4 가정 정규분포 추정
신장,cm,여,60~64세,35,153.5,통계연보 평균(60대)+표준편차 5.4 가정 정규분포 추정
신장,cm,여,60~64세,36,153.7,통계연보 평균(60대)+표준편차 5.4 가정 정규분포 추정
신장,cm,여,60~64세,37,153.8,통계연보 평균(60대)+표준편차 5.4 가정 정규분포 추정
신장,cm,여,60~64세,38,154,통계연보 평균(60대)+표준편차 5.4 가정 정규분포 추정
신장,cm,여,60~64세,39,154.1,통계연보 평균(60대)+표준편차 5.4 가정 정규분포 추정
신장,cm,여,60~64세,40,154.2,통계연보 평균(60대)+표준편차 5.4 가정 정규분포 추정
신장,cm,여,60~64세,41,154.4,통계연보 평균(60대)+표준편차 5.4 가정 정규분포 추정
신장,cm,여,60~64세,42,154.5,통계연보 평균(60대)+표준편차 5.4 가정 정규분포 추정
신장,cm,여,60~64세,43,154.6,통계연보 평균(60대)+표준편차 5.4 가정 정규분포 추정
신장,cm,여,60~64세,44,154.8,통계연보 평균(60대)+표준편차 5.4 가정 정규분포 추정
신장,cm,여,60~64세,45,154.9,통계연보 평균(60대)+표준편차 5.4 가정 정규분포 추정
신장,cm,여,60~64세,46,155.1,통계연보 평균(60대)+표준편차 5.4 가정 정규분포 추정
신장,cm,여,60~64세,47,155.2,통계연보 평균(60대)+표준편차 5.4 가정 정규분포 추정
신장,cm,여,60~64세,48,155.3,통계연보 평균(60대)+표준편차 5.4 가정 정규분포 추정
신장,cm,여,60~64세,49,155.5,통계연보 평균(60대)+표준편차 5.4 가정 정규분포 추정
신장,cm,여,60~64세,50,155.6,통계연보 평균(60대)+표준편차 5.4 가정 정규분포 추정
신장,cm,여,60~64세,51,155.7,통계연보 평균(60대)+표준편차 5.4 가정 정규분포 추정
신장,cm,여,60~64세,52,155.9,통계연보 평균(60대)+표준편차 5.4 가정 정규분포 추정
신장,cm,여,60~64세,53,156,통계연보 평균(60대)+표준편차 5.4 가정 정규분포 추정
신장,cm,여,60~64세,54,156.1,통계연보 평균(60대)+표준편차 5.4 가정 정규분포 추정
신장,cm,여,60~64세,55,156.3,통계연보 평균(60대)+표준편차 5.4 가정 정규분포 추정
신장,cm,여,60~64세,56,156.4,통계연보 평균(60대)+표준편차 5.4 가정 정규분포 추정
신장,cm,여,60~64세,57,156.6,통계연보 평균(60대)+표준편차 5.4 가정 정규분포 추정
신장,cm,여,60~64세,58,156.7,통계연보 평균(60대)+표준편차 5.4 가정 정규분포 추정
신장,cm,여,60~64세,59,156.8,통계연보 평균(60대)+표준편차 5.4 가정 정규분포 추정
신장,cm,여,60~64세,60,157,통계연보 평균(60대)+표준편차 5.4 가정 정규분포 추정
신장,cm,여,60~64세,61,157.1,통계연보 평균(60대)+표준편차 5.4 가정 정규분포 추정
신장,cm,여,60~64세,62,157.2,통계연보 평균(60대)+표준편차 5.4 가정 정규분포 추정
신장,cm,여,60~64세,63,157.4,통계연보 평균(60대)+표준편차 5.4 가정 정규분포 추정
신장,cm,여,60~64세,64,157.5,통계연보 평균(60대)+표준편차 5.4 가정 정규분포 추정
신장,cm,여,60~64세,65,157.7,통계연보 평균(60대)+표준편차 5.4 가정 정규분포 추정
신장,cm,여,60~64세,66,157.8,통계연보 평균(60대)+표준편차 5.4 가정 정규분포 추정
신장,cm,여,60~64세,67,158,통계연보 평균(60대)+표준편차 5.4 가정 정규분포 추정
신장,cm,여,60~64세,68,158.1,통계연보 평균(60대)+표준편차 5.4 가정 정규분포 추정
신장,cm,여,60~64세,69,158.3,통계연보 평균(60대)+표준편차 5.4 가정 정규분포 추정
신장,cm,여,60~64세,70,158.4,통계연보 평균(60대)+표준편차 5.4 가정 정규분포 추정
신장,cm,여,60~64세,71,158.6,통계연보 평균(60대)+표준편차 5.4 가정 정규분포 추정
신장,cm,여,60~64세,72,158.7,통계연보 평균(60대)+표준편차 5.4 가정 정규분포 추정
신장,cm,여,60~64세,73,158.9,통계연보 평균(60대)+표준편차 5.4 가정 정규분포 추정
신장,cm,여,60~64세,74,159.1,통계연보 평균(60대)+표준편차 5.4 가정 정규분포 추정
신장,cm,여,60~64세,75,159.2,통계연보 평균(60대)+표준편차 5.4 가정 정규분포 추정
신장,cm,여,60~64세,76,159.4,통계연보 평균(60대)+표준편차 5.4 가정 정규분포 추정
신장,cm,여,60~64세,77,159.6,통계연보 평균(60대)+표준편차 5.4 가정 정규분포 추정
신장,cm,여,60~64세,78,159.8,통계연보 평균(60대)+표준편차 5.4 가정 정규분포 추정
신장,cm,여,60~64세,79,160,통계연보 평균(60대)+표준편차 5.4 가정 정규분포 추정
신장,cm,여,60~64세,80,160.1,통계연보 평균(60대)+표준편차 5.4 가정 정규분포 추정
신장,cm,여,60~64세,81,160.3,통계연보 평균(60대)+표준편차 5.4 가정 정규분포 추정
신장,cm,여,60~64세,82,160.5,통계연보 평균(60대)+표준편차 5.4 가정 정규분포 추정
신장,cm,여,60~64세,83,160.8,통계연보 평균(60대)+표준편차 5.4 가정 정규분포 추정
신장,cm,여,60~64세,84,161,통계연보 평균(60대)+표준편차 5.4 가정 정규분포 추정
신장,cm,여,60~64세,85,161.2,통계연보 평균(60대)+표준편차 5.4 가정 정규분포 추정
신장,cm,여,60~64세,86,161.4,통계연보 평균(60대)+표준편차 5.4 가정 정규분포 추정
신장,cm,여,60~64세,87,161.7,통계연보 평균(60대)+표준편차 5.4 가정 정규분포 추정
신장,cm,여,60~64세,88,161.9,통계연보 평균(60대)+표준편차 5.4 가정 정규분포 추정
신장,cm,여,60~64세,89,162.2,통계연보 평균(60대)+표준편차 5.4 가정 정규분포 추정
신장,cm,여,60~64세,90,162.5,통계연보 평균(60대)+표준편차 5.4 가정 정규분포 추정
신장,cm,여,60~64세,91,162.8,통계연보 평균(60대)+표준편차 5.4 가정 정규분포 추정
신장,cm,여,60~64세,92,163.2,통계연보 평균(60대)+표준편차 5.4 가정 정규분포 추정
신장,cm,여,60~64세,93,163.6,통계연보 평균(60대)+표준편차 5.4 가정 정규분포 추정
